SCORE,SaleEnds,description,SaleStarted,LowestPrice,Image,MainStory,platform,URL,Trailer,PercentOff,Completionist,genre,PlusPrice,MexPrice,OpenCriticURL,Title,ESRBRating,Publisher,ReleaseDate,Slug,NumberofPlayers,IsPS5,Price,MainExtra,SalePrice,IsPS4
85,2023-11-01,Below the Galleria Manor there exists a mystifying maze overflowing with treasure. This dungeon-exploring adventure is filled with over 50 hours of labyrinth to traverse and a witch brigade custom made into your very own unstoppable monster-fighting force!,2023-10-17,/game/121928,https://image.api.playstation.com/vulcan/ap/rnd/202010/1401/Jxl39vQllrC57CEudoKwogEw.png?w=200,76,Playstation,https://store.playstation.com/en-tr/product/EP1063-PPSA06591_00-GALLERIA00000001,https://www.youtube.com/watch?v=61rHbenlJ-Q,30%,103,Role-Playing,629.3,https://image.api.playstation.com/vulcan/ap/rnd/202010/1401/Jxl39vQllrC57CEudoKwogEw.png,https://www.metacritic.com/game/labyrinth-of-galleria-the-moon-society/critic-reviews/?platform=playstation-5,Labyrinth of Galleria: The Moon Society,TRD,NIS America,2023-02-17,labyrinth-of-galleria-the-moon-society-ps4&ps5-tr,https://shope.ee/2VQYlRgr4s,1,899,88,629.3,1
85,2023-11-01,"Descend into the world of Hollow Knight! The award winning action adventure of insects and heroes. Explore twisting caverns, ancient cities and deadly wastes. Battle tainted creatures and befriend bizarre bugs. Uncover ancient history and solve the mysteries buried at the kingdom's heart. Hollow Knight Voidheart Edition includes: - The original, award winning, action adventure. - 4 giant Content Packs, built in at launch, expanding the game with all new quests, terrifying boss fights and striking new abilities. Game Features • Classic side-scrolling action, with all the modern trimmings. • Forge your own path! The world of Hallownest is expansive and open. • Evolve with powerful new skills and abilities! • Equip Charms! Ancient relics that offer bizarre new powers and abilities. • An enormous cast of cute and creepy characters all brought to life with traditional 2D frame-by-frame animation. • An epic orchestral score, with over 40 tracks! • Over 150 enemies with 40 epic bosses!",2023-10-17,,https://image.api.playstation.com/cdn/EP1805/CUSA13285_00/DmwPWlU0468FbsjrtI92FhQz1xBYMoog.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP1805-CUSA13285_00-HOLLOWKNIGHT18EU,https://www.youtube.com/watch?v=JuP47fRBsWg,50%,,"Action, Action, Adventure",0,https://image.api.playstation.com/cdn/EP1805/CUSA13285_00/DmwPWlU0468FbsjrtI92FhQz1xBYMoog.png,https://www.metacritic.com/game/hollow-knight-voidheart-edition/critic-reviews/?platform=playstation-4,Hollow Knight: Voidheart Edition,TRD,Team Cherry Pty Ltd,2018-09-24,hollow-knight-voidheart-edition-ps4-tr,https://shope.ee/4VBdB1eN84,0,259,,129.5,1
84,2023-11-01,"The second scripture in the Blasphemous series portends the return of The Penitent One, with a story that continues from the free Wounds of Eventide DLC for the original game, where The Heart in the sky heralded the return of The Miracle and foretold the birth of a new miracle child. Awakened in a strange new land, and displaced from his final resting place, The Penitent One is thrust back into the endless cycle of life, death, and resurrection, with no other option than to explore this perilous new world and uncover its long-forgotten secrets. Hordes of grotesque enemies stand in your way, awaiting final judgement by the brutal hand of the Penitent One, with titanic twisted bosses also lurking in the darkness, waiting for their chance to return you to the grave from whence you came. Taking them down won’t be easy, but with Blasphemous 2 offering more chances to customise and improve your skill set, along with several new unique weapons to wield with righteous zeal and unending fury, victory might just be within grasp. Ultimately, only one thing is certain… Penance Never Ends Explore a fuller Non-Linear world Having awoken in a strange new land, your journey starts anew in a series of enchantingly grotesque landscapes, oozing Gothic charm and littered with unforgiving traps. How you tackle the labyrinthian world remains at your discretion, there is no wrong turn to be made, only scores to settle Savage Combat The Penitent One shows no mercy, and with a series of new weapons offering new moves, brutal executions, and expanded combos, destruction will rain on any that stand in his way Customize your playthrough your way Blasphemous 2 offers up new ways to play, with the ability to customise and improve your base skillset, alongside several new unique weapons to unleash devastating attacks on enemies Grand Intense Boss Battles Hordes of monstrous foes stand between you and your goal; twisted bosses with unique attack patters and sundering abilities will put your skills to the test as you fight to stand triumphant when the dust settles Explore a deep new world A whole new world awaits, bustling with mysterious new NPCs to interact with, some will offer aid, some will ask for it, and others will send you on death defying missions to obtain long forgotten items. With so much to see and do, the stories and myths you encounter will help you unpick the games myriad of secrets, granting you a deeper understanding of this strange new world",2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202307/2609/5b7d787deb993232e95a008bed7081f9a824049554ad1bc4.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP4064-PPSA13579_00-BLASPHEMOUS20000,,20%,,Action,431.2,https://image.api.playstation.com/vulcan/ap/rnd/202307/2609/5b7d787deb993232e95a008bed7081f9a824049554ad1bc4.png,https://www.metacritic.com/game/blasphemous-2/critic-reviews/?platform=playstation-5,Blasphemous 2,TRD,Team 17 Digital LTD,2023-08-23,blasphemous-2-ps5-tr,https://shope.ee/2fjyxOFuSn,1,539,,431.2,0
84,2023-11-01,"Solve your own murder in this quirky, puzzle-packed mystery classic, now in HD! BANG! A single bullet rings out in the dark city. But as one life ends, the story is just getting started... Sissel wakes up as a ghost and realises he has lost his memory along with his life. “Who am I? Who killed me? And why?” With only a few hours until sunrise — and oblivion — to uncover these answers, Sissel must solve the mystery of his own murder, starting with the detective who may have witnessed the crime... Using the powers of the dead, you can possess and manipulate objects and even rewind time as you work to solve brainteasing puzzles in a story chock-full of quirky humour and charming characters. This long-awaited HD remaster of Ghost Trick: Phantom Detective, the classic mystery puzzle game directed by Shu Takumi, creator of the Ace Attorney series, features upgraded visuals and sound. Enjoy new music arrangements by celebrated Great Ace Attorney composer Yasumasa Kitagawa which are fully synchronized with the original music so you can switch between them at any time during gameplay. There's also a new gallery of artwork and music. This is no trick: it’s the ultimate version of this puzzle-solving mystery adventure classic!",2023-10-17,/game/3916,https://image.api.playstation.com/vulcan/ap/rnd/202211/0904/ueIjF1MGSINYolhtXIznDSmt.png?w=200,12,Playstation,https://store.playstation.com/en-tr/product/EP0102-CUSA34042_00-GHOSTTRICKFULL00,https://www.youtube.com/watch?v=BYp2AGpmsmw,34%,12,"Adventure, Puzzle",593.34,https://image.api.playstation.com/vulcan/ap/rnd/202211/0904/ueIjF1MGSINYolhtXIznDSmt.png,https://www.metacritic.com/game/ghost-trick-phantom-detective/critic-reviews/?platform=playstation-4,Ghost Trick: Phantom Detective,TRD,CE EUROPE LIMITED,2023-06-29,ghost-trick-phantom-detective-ps4-tr,https://shope.ee/30MpM3ZZ5c,0,899,12,593.34,1
83,2023-11-01,"FEATURES ? Multi-endings based on player's decisions. ? Challenging castle-dungeons and lots of boss battles. ? Ruthless bloodthirsty monsters that want you super duper dead. ? Level up system to tailor your experience to your liking. ? Buy new items and unlock skills to help you in your quest of reversing the curse. ? A dangerous and unique open world with many secret areas to uncover. ? Pucker up buttercup because it's about to get gory. ? Play with a friend or by yourself with the addition of a support character, Cervul the squire STORY Infernax is the adventures of a great knight who returns to his homeland only to find it plagued with unholy magic. While on your quest to find and destroy the source of this corruption by any means necessary, you will face ruthless creatures, dangerous beasts, and precarious terrains. FACE THE CONSEQUENCES Every decision you make is crucial, would you rather: ? slay or help someone? ? use your experience gained from slashing monsters to get more life, mana or damage? Think well before deciding on what to do my friend. A single choice can change the game; remember that thing you did to that guy? Farmer Pepper remembers. CONSEQUENCE FACES Smash as many monsters as you can to get some money, spend your savings to buy better weapons and armors from the blacksmith, gear up and get stronger for this journey of smashing even more faces! Every choice you make open up different side quests to obtain powerful weapons and skills or money Storm the Castle and slay their bosses before more innocent fall to the mysterious curse that plagues your land.. In the end, only you can rid the land of Upel of these monsters, whichever way you decide to do it; you do you, dude.. DEUX OR DIE UPDATE Return to the lands of Upel as the Duke Alcedor, this time joined by your trusty squire Cervul, as you attempt to regain control from the forces that plague your duchy. The new mode is playable as a standard 2-player local co-op or as a 1-player hot-swap mode that allows a single person to control both characters by switching on the fly. Use Cervul's various tools to bring victory, or ruin, to the land and the people that inhabit it in this newly rebalanced version of the game!",2023-10-17,/game/103475,https://image.api.playstation.com/vulcan/ap/rnd/202304/1714/b8f96114e3d46b6e0fce9ac71814e7c6d7f08866849ef815.png?w=200,6,Playstation,https://store.playstation.com/en-tr/product/EP5539-CUSA30994_00-INFERNAXTACSIEE0,https://www.youtube.com/watch?v=97WytMZTnNg,30%,16,"Adventure, Action",244.3,https://image.api.playstation.com/vulcan/ap/rnd/202304/1714/b8f96114e3d46b6e0fce9ac71814e7c6d7f08866849ef815.png,https://www.metacritic.com/game/infernax/critic-reviews/?platform=playstation-4,Infernax,TRD,The Arcade Crew,2022-02-14,infernax-ps4-tr,https://shope.ee/6pZXvwqh73,0,349,8,244.3,1
83,2023-11-01,"Requires the Prey full game. Fight overwhelming odds to escape a secret TranStar moon base where the enemies you encounter, the hazards you face, the goals you complete, and the loot you collect are different each time you play. With changing environments as dangerous as they are dynamic, the Mooncrash campaign for Prey will offer a fun, infinitely replayable challenge to test even the most skilled players. Mooncrash includes Prey: Typhon Hunter, an online multiplayer update. Typhon Hunter is a lethal game of hide-and-seek between a single survivor (Morgan Yu) and five other players who stalk, hunt, and hide in plain sight as shape-shifting Mimic aliens. Every object is a potential enemy. Will Morgan or the Mimics prevail? TranStar VR is a single player VR-only campaign included in the Typhon Hunter update. This campaign puts you in the shoes of various TranStar employees as you complete objectives and solve intricate puzzles on Talos I, just days before the events of Prey.",2023-10-17,/game/57509,https://image.api.playstation.com/cdn/EP1003/CUSA04482_00/4hSXmbhNVCuqHG8SDlfuW9TkQZangUUg.png?w=200,11,Playstation,https://store.playstation.com/en-tr/product/EP1003-CUSA04482_00-MNCRSHUPGRADE000,https://www.youtube.com/watch?v=zT7lnVUHlNo,60%,20,"Action, Adventure",75.6,https://image.api.playstation.com/cdn/EP1003/CUSA04482_00/4hSXmbhNVCuqHG8SDlfuW9TkQZangUUg.png,https://www.metacritic.com/game/prey-mooncrash/critic-reviews/?platform=playstation-4,Prey: Mooncrash,TRD,Bethesda,2018-06-10,prey-mooncrash-ps4-tr,https://shope.ee/6AJrACmrpI,0,189,16,75.6,1
83,2023-11-01,"Previous special offer price valid from 13-09-2023 to 27-09-2023 was (£8.74 / €9.99 / AU $13.73 / BGN 19.97 / CZK 262.25 / DKK 74.75 / HUF 3497 / NZ $17.48 / NOK 109.75 / PLN 42.25 / SEK 104.75 / USD $8.74 / ZAR 179.75 / HRK 74.75 / INR 624 / TRY 71 / ILS 39.75) The definitive edition of this critically-acclaimed action game arrives with enhanced 1080p graphics at 60fps, new features and all the original DLC included. Chain together stylish combos with up to eight unique weapons. Traverse the demonic world of Limbo as you join Dante and Vergil in the legendary rebirth of the Devil May Cry franchise.",2023-10-17,,https://image.api.playstation.com/cdn/EP0102/CUSA01022_00/ZXqAKOhlr8m5Zk1uh9iGZCkgcJlldbK3.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0102-CUSA01022_00-DMCDEFINITIVE000,https://www.youtube.com/watch?v=t8Fv9dh8Jfk,75%,,"Action, Action, Action",71,https://image.api.playstation.com/cdn/EP0102/CUSA01022_00/ZXqAKOhlr8m5Zk1uh9iGZCkgcJlldbK3.png,https://www.metacritic.com/game/dmc-devil-may-cry-definitive-edition/critic-reviews/?platform=playstation-4,DmC Devil May Cry: Definitive Edition,TRD,CE EUROPE LIMITED,2015-03-09,dmc-devil-may-cry-definitive-edition-ps4-tr,https://shope.ee/4fV3NuGSsS,0,284,,71,1
82,2023-11-01,"Previous special offer price valid from 13-09-2023 to 27-09-2023 was (£11.24 / €13.49 / AU $21.57 / BGN 26.95 / CZK 359.55 / DKK 98.55 / HUF 4765 / NZ $24.72 / NOK 134.55 / PLN 58.05 / SEK 139.05 / USD $12.14 / ZAR 242.55 / HRK 98.55 / INR 899 / TRY 215.55 / ILS 53.55) Take your simulation management experience to a class above with Two Point Campus, the sequel to the multi-million selling Two Point Hospital. Build your university, your way! It’s time to spin academia on its head! Got a yearning for learning? Or just keen to build an educational masterpiece? Two Point Campus is jam-packed with new creative tools to help you build the university of your dreams. For the first time, build on the outside as you develop a blank canvas of greenery into your own delightfully educational campus environment, housing the top teaching facilities in the land. Lay down pathways with new easy-to-use tools. Plant glorious collections of outdoor flora. Place benches and tennis courts. Build a Cheeseball arena, complete with stands. The only limit is your imagination (and your in-game bank balance). Not the usual fare But, of course, it wouldn’t be a Two Point game without a twist. Rather than typical academic fare, students in Two Point County enjoy a range of wild and wonderful courses: from Knight School (hey, we all have to learn jousting at some point in our lives), to the salivatory Gastronomy, where your students will build mouth-watering concoctions like giant pizzas and enormous pies. The academic year… is here! Take advantage of the opportunity to spend way more time with the little people in your university. The academic year begins with a summer break, giving you enough time to get everything looking great before your students move in. Build libraries, hire the best staff, kit your campus out with the best courses and watch the academic potential of your students get unlocked! Shaping the students of the future. But it’s not just work hard. Oh, no. It’s play hard, too. For your university students aren’t all bookish 24/7. You’ll need to keep an eye on their happiness and make sure they’re getting enough entertainment, pastoral care and general joie de vivre to develop into incredible individuals who will do the legacy of your university proud. Keep it classy!",2023-10-17,/game/94194,https://image.api.playstation.com/vulcan/ap/rnd/202210/2014/LS5Aw9VFveYh5c7hFMQscz1g.png?w=200,22,Playstation,https://store.playstation.com/en-tr/product/EP0177-PPSA03644_00-CAMPUSEU00000000,https://www.youtube.com/watch?v=_14i0Zxsfos,55%,62,Simulation,215.55,https://image.api.playstation.com/vulcan/ap/rnd/202210/2014/LS5Aw9VFveYh5c7hFMQscz1g.png,https://www.metacritic.com/game/two-point-campus/critic-reviews/?platform=playstation-5,Two Point Campus,TRD,SEGA EUROPE LTD,2022-08-09,two-point-campus-ps4&ps5-tr,https://shope.ee/1frRmAmV8v,1,479,49,215.55,1
82,2023-11-01,"An otherworldly labyrinth has suddenly appeared on the outskirts of a quiet town. Make clever use of your abilities to chart the depths, overcome obstacles and defeat your foes in thrilling battles! From some of the key development team behind the legendary FINAL FANTASY franchise, DUNGEON ENCOUNTERS is a dungeon exploration RPG where you must strategize to survive. The streamlined interface gives you the freedom to prepare and manage your party as you strive to reach the final floor. With a minimalist design philosophy, the deliberately streamlined visuals and presentation allows you to focus wholly on the challenging and fun gameplay mechanics. A formidable 99 floor dungeon beneath the earth awaits you! During your expeditions, you'll discover rare and powerful items, meet lost adventurers who might just become new allies, and come face-to-face with deadly monsters. You will need to use trial and error to reach the deepest levels of the dungeon, making use of your best strategies and tactics. Do you have what it takes to overcome the numerous trials that await you and discover the dungeon's secrets? ?Events By uncovering and visiting spaces with white numbers, you may obtain items, unlock and change abilities, restore your party to health, find hidden merchants, and much more. Battle encounters, marked with black numbers, are hidden throughout the map. However, they can be revealed with a special ability, allowing you to choose when and where to engage your enemies. Previously discovered events will be recorded in the Event Log, a valuable resource that allows you to reference past experiences to tackle future challenges. ?Battles Test your strategies in thrilling battles, featuring the Active Time Battle (ATB) system made famous by the FINAL FANTASY series. Under the direction of Ito Hiroyuki, creator of the ATB system, battles play out in real-time, utilizing a polished and refined iteration of this classic design, which promises exciting, challenging combat. ?Map The blank map awaits you, and by exploring and investigating every tile on each level, you will be awarded ability points. Navigate obstacles, including secret passages and hidden traps, and conquer the dungeon!",2023-10-17,/game/98479,https://image.api.playstation.com/vulcan/ap/rnd/202109/0806/YjLqxUi4qDNffFCFxPPrLtbX.png?w=200,27,Playstation,https://store.playstation.com/en-tr/product/EP0082-CUSA25979_00-9415366927931956,https://www.youtube.com/watch?v=hW4wRWI97mk,50%,48,Role-Playing,269.5,https://image.api.playstation.com/vulcan/ap/rnd/202109/0806/YjLqxUi4qDNffFCFxPPrLtbX.png,https://www.metacritic.com/game/dungeon-encounters/critic-reviews/?platform=playstation-4,DUNGEON ENCOUNTERS,TRD,Square Enix LTD,2021-10-13,dungeon-encounters-ps4-tr,https://shope.ee/2fjyyUJEtk,0,539,41,269.5,1
82,2023-11-01,"Previous special offer price valid from 13-09-2023 to 27-09-2023 was (£8.24 / €9.89 / AU $13.18 / BGN 19.76 / CZK 263.67 / DKK 72.27 / HUF 3494 / NZ $18.13 / NOK 108.57 / PLN 40.92 / SEK 101.97 / USD $8.9 / ZAR 177.87 / HRK 72.27 / INR 659 / TRY 85.47 / ILS 39.27) [This product entitles you to download both the digital PS4™ version and the digital PS5™ version of this game.] Return to a world of charming horror in Little Nightmares II, a suspense adventure game in which you play as Mono, a young boy trapped in a world that has been distorted by the humming transmission of a distant tower. With Six, the girl in the yellow raincoat, as his guide, Mono sets out to discover the dark secrets of The Signal Tower. Their journey won't be easy; Mono and Six will face a host of new threats from the terrible residents of this world. Will you dare to face this collection of new, little nightmares? [If you already own the PS4™ version of this game, you can get the PS5™ digital version at no extra cost and you do not need to purchase this product. Owners of a PS4™ disc copy must insert it into the PS5™ every time they want to download or play the PS5™ digital version. PS4™ game disc owners who buy the PS5™ Digital Edition disc-free console will not be able to get the PS5™ version at no extra cost.]",2023-10-17,/game/69805,https://image.api.playstation.com/vulcan/ap/rnd/202010/0108/uxdypYdPjRXXKfSc1CxiLClp.png?w=200,5,Playstation,https://store.playstation.com/en-tr/product/EP0700-PPSA02154_00-LITTLENIGHTS2000,https://www.youtube.com/watch?v=OaTz44jLYd4,67%,8,"Adventure, Puzzle, Action",85.47,https://image.api.playstation.com/vulcan/ap/rnd/202010/0108/uxdypYdPjRXXKfSc1CxiLClp.png,https://www.metacritic.com/game/little-nightmares-ii/critic-reviews/?platform=playstation-4,Little Nightmares II PS4 & PS5,TRD,BANDAI NAMCO ENTERTAINMENT EUROPE,2021-08-25,little-nightmares-ii-ps4--ps5-ps4&ps5-tr,https://shope.ee/5ARJx8m2TI,1,259,6,85.47,1
82,2023-11-01,"The Walking Dead: The Telltale Definitive Series contains all 4 Seasons, 400 Days, and The Walking Dead: Michonne, which includes over 50 hours of gameplay across 23 unique episodes. With graphical enhancements, behind the scenes bonus features and faithful recreations of classic menus, this is the definitive way to experience Clementine’s journey and find out how her story ends. · Graphical Enhancements: “Graphic Black” art style brings Season 4’s enhanced visual style to all previous seasons of the acclaimed series. · Behind the Scenes Bonuses: Exclusive looks at the making of the game from the developers, VO artists, and other team members that brought Clementine’s story to life. · Even more digital bonuses: Music player that includes 40+ tracks across all seasons, art gallery, 3D model viewer with playable voice lines, and new 3D front end that still includes the original menus and music from all past seasons.",2023-10-17,/game/69341,https://image.api.playstation.com/vulcan/img/cfn/11307xCvZNue3YqF9R_wahd74XC7v61UbHXiEsRuEVLSQj1ASCaVN4ZOF4Fq_nWRdC80-sMawBylntrEHFlq6Kel-DQsU-vb.png?w=200,40,Playstation,https://store.playstation.com/en-tr/product/EP2770-CUSA16506_00-TWDTDS0000000000,https://www.youtube.com/watch?v=tyMYiAVaTQc,75%,47,Adventure,224.75,https://image.api.playstation.com/vulcan/img/cfn/11307xCvZNue3YqF9R_wahd74XC7v61UbHXiEsRuEVLSQj1ASCaVN4ZOF4Fq_nWRdC80-sMawBylntrEHFlq6Kel-DQsU-vb.png,https://www.metacritic.com/game/the-walking-dead-the-telltale-definitive-series/critic-reviews/?platform=playstation-4,The Walking Dead: The Telltale Definitive Series,TRD,"SKYBOUND INTERACTIVE, LLC",2019-09-09,the-walking-dead-the-telltale-definitive-series-ps4-tr,https://shope.ee/7zlVLIZYWG,0,899,46,224.75,1
81,2023-11-01,"The scariest story of all time is now yours to experience in five unique episodes, if you dare. Wolf & Wood, the award-winning team behind 'A Chair in A Room: Greenwater' presents a new experience in terror. The Exorcist: Legion VR is a fully interactive, multi-chapter story set in the world created by horror maestro William Peter Blatty. Delve deep into the heart of the supernatural as you learn the trade of demonic exorcism and uncover secrets leading you towards a final confrontation with your darkest, most hidden fears. The Exorcist: Legion VR is part investigation, part exorcism... and all horror. Is your willpower strong enough? This product supports the following languages: English",2023-10-17,/game/54810,https://image.api.playstation.com/cdn/EP4686/CUSA11215_00/Hg0V59xQ3Y08UKuVRAXvWN9extOT9wdU.png?w=200,2,Playstation,https://store.playstation.com/en-tr/product/EP4686-CUSA11215_00-EXORCISTCHAPTER1,,40%,3,"Adventure, Horror, Horror",81,https://image.api.playstation.com/cdn/EP4686/CUSA11215_00/Hg0V59xQ3Y08UKuVRAXvWN9extOT9wdU.png,https://www.metacritic.com/game/the-exorcist-legion-vr/critic-reviews/?platform=playstation-4,The Exorcist: Legion VR,TRD,"LegionVR, LLC",2018-06-18,the-exorcist-legion-vr-ps4-tr,https://shope.ee/2AniOmqRVt,0,135,2,81,1
